run,THETA1,THETA2,THETA3,THETA4,THETA5,THETA6,THETA7,THETA8,"OMEGA(1,1)","OMEGA(2,1)","OMEGA(2,2)","OMEGA(3,1)","OMEGA(3,2)","OMEGA(3,3)","SIGMA(1,1)"
668,0.505786,4.10359,1.14648,4.20085,1.31109,0.451324,-0.0400724,0.412854,0.19605,0.0790751,0.0974225,0.125182,0.0747854,0.117383,0.0413726
669,0.424583,4.13673,1.17281,4.205,1.32856,0.525795,-0.0179698,0.299731,0.1887,0.0727508,0.081237,0.115574,0.0658538,0.105302,0.0401753
670,0.436714,4.11066,1.16814,4.20408,1.2922,0.431022,0.0323396,0.356291,0.196679,0.0488279,0.0803175,0.133217,0.06699,0.107121,0.0407648
671,0.467053,4.09247,1.14571,4.19315,1.31838,0.462621,-0.166779,0.421562,0.191428,0.0473771,0.0881936,0.0972277,0.0620233,0.0896977,0.03922
672,0.407459,4.11635,1.16605,4.20554,1.28851,0.494872,-0.101813,0.560658,0.174788,0.0468878,0.0775846,0.10049,0.0730131,0.117412,0.0379293
673,0.501067,4.14989,1.17579,4.18654,1.26533,0.526204,0.0997107,0.44036,0.252185,0.107339,0.102395,0.13722,0.0808734,0.120535,0.0408138
674,0.4144,4.14365,1.19382,4.19141,1.28444,0.432425,-0.0478774,0.523661,0.193811,0.0506834,0.0810736,0.0997967,0.0602274,0.0957701,0.0382924
675,0.484884,4.12493,1.19497,4.22307,1.29216,0.51963,0.00369437,0.659652,0.226892,0.0519669,0.0756277,0.089725,0.0564402,0.0955256,0.039951
676,0.389235,4.07288,1.10244,4.18856,1.30419,0.481425,-0.0388184,0.262479,0.220794,0.0704265,0.0838035,0.120964,0.0782304,0.127887,0.0407181
677,0.418887,4.09613,1.19386,4.2313,1.31057,0.516681,0.0271137,0.487645,0.145068,0.0399971,0.0688528,0.104986,0.0584936,0.0915563,0.0398644
678,0.317758,4.07914,1.181,4.2383,1.36704,0.446104,0.0614791,0.434064,0.17547,0.0631271,0.0804743,0.101628,0.0730391,0.113732,0.0410065
679,0.346318,4.11693,1.15346,4.21449,1.31445,0.437505,0.0497813,0.444061,0.154269,0.0561117,0.0934319,0.0870322,0.0710816,0.111063,0.0382841
680,0.436623,4.0946,1.14658,4.19902,1.2759,0.526325,-0.0439141,0.401691,0.312708,0.110966,0.0962589,0.158524,0.0927496,0.142383,0.0392153
681,0.381388,4.10677,1.15719,4.19184,1.329,0.510502,0.0523278,0.442268,0.155445,0.053719,0.0818784,0.108846,0.0681061,0.110881,0.0414954
682,0.457211,4.10737,1.15809,4.24282,1.29053,0.482214,-0.0578569,0.364968,0.282434,0.10584,0.0875373,0.179534,0.0868022,0.137045,0.0414046
683,0.381896,4.09116,1.15211,4.2376,1.32739,0.488891,-0.112465,0.363416,0.209068,0.0771825,0.0888205,0.114417,0.0646426,0.0952739,0.0416671
684,0.493293,4.1167299999999996,1.18618,4.25285,1.26028,0.514879,0.0303942,0.472126,0.178589,0.0553858,0.0783609,0.114478,0.0740199,0.115326,0.0401749
685,0.485472,4.14469,1.23086,4.20209,1.26395,0.50876,-0.0834846,0.44247,0.30053,0.0986417,0.0930403,0.125427,0.077523,0.115111,0.0384603
686,0.494576,4.10952,1.14849,4.20695,1.26885,0.414927,-0.124514,0.348067,0.323789,0.0760227,0.0871173,0.145132,0.0642199,0.0949545,0.040884
687,0.571803,4.13726,1.19503,4.2208,1.24734,0.492541,0.0176916,0.432084,0.226065,0.0535229,0.0725611,0.119646,0.0645754,0.111724,0.0400807
688,0.482376,4.1416,1.1858900000000001,4.17365,1.23077,0.513847,-0.0851323,0.529987,0.281528,0.0765783,0.0829245,0.132002,0.0644453,0.111507,0.0384987
689,0.439655,4.13484,1.23819,4.21846,1.30433,0.491201,-0.0342815,0.482431,0.233613,0.0725114,0.085516,0.105868,0.0620615,0.10809,0.039588
690,0.375615,4.0932,1.14425,4.19852,1.31186,0.529657,-0.00418648,0.42007100000000003,0.249749,0.0616244,0.0804901,0.114201,0.065463,0.101981,0.0365868
691,0.475292,4.13093,1.21615,4.20665,1.24906,0.510993,0.0299096,0.336598,0.25062,0.0603372,0.0758734,0.111824,0.0693207,0.116649,0.0377275
692,0.394041,4.07527,1.12202,4.24049,1.28145,0.484033,-0.0471823,0.416548,0.117225,0.0149592,0.0533944,0.081247,0.0502096,0.0929776,0.0423351
693,0.544183,4.12678,1.16601,4.19373,1.25617,0.423496,-0.0785328,0.40178,0.3422,0.0799639,0.0880524,0.164669,0.0777429,0.111936,0.0376781
694,0.401774,4.0843,1.14849,4.21366,1.29658,0.480962,-0.107074,0.520446,0.236058,0.0679367,0.0868525,0.125338,0.0700579,0.102171,0.0412909
695,0.38506,4.1154,1.16718,4.23618,1.28886,0.51942,-0.0154961,0.462719,0.18183,0.0242785,0.0652372,0.0847784,0.0545426,0.10361,0.0385004
696,0.458003,4.1174,1.19808,4.246,1.30075,0.575949,-0.0750901,0.502069,0.135114,0.036597,0.0674068,0.109801,0.0619338,0.123042,0.0425744
697,0.472508,4.15512,1.2298,4.21402,1.29969,0.517083,-0.0413321,0.41717,0.114688,0.0291074,0.0597586,0.0850938,0.048908,0.0990103,0.0397463
698,0.444778,4.10801,1.15235,4.22718,1.31093,0.464982,-0.0255621,0.407073,0.164713,0.053529,0.0775909,0.099539,0.0548321,0.085745,0.0396841
699,0.533398,4.09435,1.15516,4.19839,1.259,0.446097,-0.0254129,0.413316,0.164667,0.0535986,0.0851833,0.125944,0.0682022,0.107276,0.041017
700,0.527607,4.14785,1.20836,4.18604,1.26838,0.481164,0.0154905,0.392872,0.155312,0.0598906,0.0864403,0.133496,0.0753915,0.123792,0.0400099
701,0.539042,4.14539,1.18419,4.19193,1.26467,0.498569,-0.055602,0.323057,0.221812,0.0624981,0.0849263,0.131979,0.0725279,0.114552,0.0396014
702,0.437836,4.12408,1.17125,4.22137,1.28121,0.507825,-0.00167607,0.40253100000000003,0.252191,0.0699594,0.0769352,0.131836,0.0692885,0.115607,0.0399736
703,0.465506,4.11319,1.13806,4.17757,1.23877,0.463417,-0.0764992,0.352686,0.275327,0.0494986,0.0762914,0.124102,0.0668831,0.122819,0.0379255
704,0.445804,4.09773,1.18049,4.239,1.27482,0.468048,-0.0122952,0.53436,0.142906,0.0370929,0.0548308,0.105962,0.0541369,0.103272,0.0395917
705,0.502034,4.17066,1.22843,4.19886,1.24905,0.461427,0.0789397,0.451954,0.228171,0.0462175,0.0710343,0.0950152,0.0480863,0.0862552,0.041674
706,0.531325,4.14047,1.1854,4.20085,1.28195,0.501631,-0.0655648,0.405432,0.256673,0.0847233,0.0933741,0.155852,0.0841241,0.13899,0.0408377
707,0.537106,4.16713,1.19997,4.20271,1.21967,0.423752,-0.0839165,0.548344,0.240995,0.0590098,0.0763614,0.107759,0.0605297,0.106013,0.0388497
708,0.515915,4.1752,1.19131,4.18786,1.21803,0.502565,-0.0368049,0.459993,0.202724,0.0557572,0.0781209,0.0964077,0.0670269,0.111196,0.0407603
709,0.513734,4.11819,1.18275,4.21457,1.29889,0.466636,-0.0128813,0.503404,0.17229,0.0539979,0.0786607,0.112332,0.0644552,0.0984184,0.0376011
710,0.405109,4.14427,1.20779,4.19877,1.33445,0.512663,-0.0927976,0.367653,0.214587,0.090949,0.0941743,0.134974,0.0797097,0.126342,0.040319
711,0.458227,4.15811,1.17755,4.19773,1.26514,0.401302,0.0547903,0.258879,0.188173,0.0435307,0.0805619,0.109541,0.0635872,0.109219,0.0396294
712,0.514459,4.13944,1.18596,4.20221,1.29997,0.441947,-0.0091746,0.244151,0.258205,0.0604055,0.084319,0.117394,0.0696043,0.112766,0.0394492
713,0.422405,4.10376,1.16403,4.21409,1.27524,0.469458,-0.0767083,0.357971,0.15283,0.0463233,0.0706693,0.0961451,0.0562058,0.0931075,0.0421728
714,0.401566,4.134,1.18745,4.2585,1.29915,0.505464,-0.0603133,0.371046,0.197128,0.0757009,0.0906844,0.117247,0.0731395,0.109173,0.0401366
715,0.541295,4.13202,1.21295,4.19764,1.28532,0.442313,-0.0659133,0.472306,0.198327,0.0555458,0.0706207,0.126324,0.0688438,0.130989,0.0406354
716,0.451556,4.12527,1.1828,4.22355,1.28434,0.462433,-0.0628223,0.427707,0.183282,0.0508703,0.0674115,0.0842687,0.0610251,0.0997219,0.0385081
717,0.440876,4.16229,1.21264,4.16769,1.29949,0.499081,-0.0429719,0.446561,0.19751,0.0688211,0.0908348,0.116574,0.0766134,0.121335,0.0406812
718,0.292593,4.05015,1.1441,4.23248,1.31074,0.585828,0.00124586,0.588172,0.169292,0.0695055,0.094257,0.101493,0.0865785,0.140587,0.0414588
719,0.4172,4.11498,1.1703,4.22579,1.3439,0.541765,-0.101836,0.358233,0.224857,0.0773338,0.092424,0.134612,0.0788363,0.118057,0.0388836
720,0.303603,4.10815,1.14633,4.22456,1.26756,0.521383,0.0869015,0.305037,0.148963,0.0488208,0.0714678,0.101559,0.06264,0.115394,0.0401593
721,0.480532,4.09101,1.16764,4.19966,1.291,0.438553,-0.0495051,0.340113,0.319256,0.0870164,0.0864898,0.118825,0.0655491,0.100664,0.0396408
722,0.371303,4.08768,1.15621,4.23017,1.28681,0.426493,0.0292115,0.414893,0.187409,0.0573769,0.0684495,0.111373,0.0588681,0.11277,0.0406562
723,0.532339,4.17886,1.24458,4.2215,1.23804,0.549424,0.0299564,0.453448,0.194531,0.0370896,0.0689579,0.116883,0.0645327,0.114772,0.0420998
724,0.493805,4.11086,1.15755,4.21417,1.2948,0.377536,-0.0177427,0.387852,0.278379,0.0635172,0.0933579,0.140635,0.0801523,0.118992,0.0387552
725,0.42637,4.11828,1.16889,4.1831,1.28719,0.427999,0.0195375,0.320052,0.399443,0.101629,0.0863908,0.184719,0.0746265,0.122073,0.039282
726,0.50864,4.09552,1.12874,4.20405,1.21618,0.439904,-0.0946443,0.321866,0.343101,0.0620559,0.0854551,0.182779,0.077784,0.129126,0.0396942
727,0.438429,4.13071,1.21801,4.23648,1.28988,0.597516,-0.0866907,0.460422,0.125033,0.0504072,0.0731122,0.0786708,0.0661534,0.111246,0.041493
728,0.418468,4.08873,1.16469,4.2031,1.36053,0.530503,-0.011086,0.604759,0.155596,0.0551976,0.0705666,0.0856682,0.0570986,0.101333,0.0402502
729,0.455606,4.13215,1.19131,4.22546,1.23758,0.4632,0.0779171,0.584347,0.169675,0.0326866,0.0618818,0.0793556,0.0477079,0.0884127,0.0410487
730,0.385649,4.08313,1.15705,4.20149,1.32132,0.492015,-0.198999,0.331836,0.203669,0.0838453,0.0880342,0.140268,0.0743336,0.121691,0.0387002
731,0.443451,4.12987,1.15787,4.21731,1.23795,0.460189,-0.0647902,0.414933,0.254371,0.0818429,0.0884845,0.150425,0.082783,0.145762,0.0410654
732,0.439588,4.10119,1.14621,4.21096,1.29446,0.490556,-0.0948949,0.365058,0.291298,0.104352,0.102184,0.151886,0.0945887,0.142723,0.0390102
733,0.482667,4.13128,1.15273,4.2011,1.27138,0.436312,-0.12651,0.327206,0.221094,0.0862103,0.0893969,0.129028,0.0792023,0.114779,0.0407863
734,0.470558,4.1423,1.17023,4.20117,1.26282,0.46721,-0.0254879,0.43392,0.195844,0.075581400000000007,0.0803387,0.129869,0.073107,0.118366,0.0418799
735,0.406227,4.12334,1.16334,4.21253,1.26137,0.510404,-0.0138608,0.489864,0.150628,0.045289,0.0828381,0.0805009,0.0661567,0.115478,0.0383574
736,0.432662,4.09324,1.12493,4.20051,1.33428,0.4816,-0.0979112,0.340823,0.25175,0.0640541,0.0840344,0.144792,0.0679903,0.10603,0.03967
737,0.410541,4.10256,1.14803,4.22054,1.3385,0.45511,-0.0665632,0.47957,0.276559,0.0968062,0.0814848,0.147446,0.0735793,0.108293,0.0398056
738,0.4716,4.13762,1.16875,4.21775,1.235,0.507105,-0.0666702,0.391241,0.171647,0.0401901,0.0732393,0.0920769,0.0637942,0.116311,0.0396599
739,0.516252,4.16559,1.21801,4.18984,1.24541,0.444723,0.062233,0.446425,0.224842,0.0624492,0.0842851,0.126181,0.0666093,0.116885,0.0412187
740,0.506071,4.16354,1.20541,4.22172,1.26891,0.526132,-0.0195296,0.498352,0.239363,0.0794243,0.0771892,0.111186,0.0603776,0.103884,0.0411077
741,0.417802,4.10153,1.1562,4.22068,1.31721,0.512416,-0.0123466,0.408105,0.172257,0.085263,0.0932065,0.135128,0.0821953,0.116577,0.0401625
742,0.497627,4.1282,1.18876,4.21297,1.2691,0.475786,-0.0686799,0.431739,0.21007,0.0582332,0.0827416,0.129481,0.0666453,0.103956,0.0389855
743,0.541886,4.15474,1.17115,4.1818,1.25328,0.429255,-0.0913372,0.374165,0.316045,0.100619,0.0905283,0.178509,0.0805812,0.131499,0.0408537
744,0.454085,4.13102,1.16811,4.20482,1.26362,0.47632,-0.0205243,0.370049,0.223337,0.0604689,0.0813207,0.121368,0.0651838,0.0967974,0.0392561
745,0.496553,4.12274,1.14296,4.22158,1.24214,0.517835,-0.0815463,0.307724,0.317619,0.0655533,0.0869987,0.151974,0.0724256,0.123479,0.0374315
746,0.412423,4.11929,1.18551,4.19932,1.25466,0.529834,-0.0065807,0.440349,0.16634,0.0611013,0.0737302,0.0896121,0.059158,0.105819,0.0403214
747,0.449808,4.1201,1.15183,4.25167,1.22377,0.439375,-0.0380223,0.423071,0.204534,0.0530378,0.0755721,0.12469,0.07083,0.124351,0.0403546
748,0.390045,4.09875,1.20293,4.23808,1.32156,0.535025,-0.0480468,0.461849,0.258765,0.0781867,0.0883799,0.127945,0.0768327,0.121701,0.0392041
749,0.49197,4.15577,1.14972,4.17448,1.21952,0.460187,0.0764465,0.400457,0.263213,0.0778818,0.0749499,0.146271,0.0687823,0.120517,0.0421616
750,0.406306,4.10145,1.15345,4.21067,1.3388,0.476635,-0.0303948,0.531119,0.21159,0.0962464,0.1025,0.135147,0.0842964,0.1157,0.0388622
751,0.483548,4.12215,1.16472,4.19504,1.26469,0.427904,-0.0941713,0.336161,0.182121,0.0511607,0.0752134,0.13998,0.0667853,0.120006,0.0382985
752,0.445396,4.1158,1.17464,4.21254,1.25816,0.470833,-0.0279458,0.504391,0.218606,0.0751832,0.0813407,0.119352,0.0744402,0.114011,0.0408935
753,0.423972,4.09014,1.17231,4.21348,1.30478,0.470415,-0.0432293,0.482259,0.200711,0.0752221,0.0788912,0.115388,0.0642047,0.0939196,0.0388281
754,0.408563,4.0965,1.1615,4.19073,1.28994,0.475032,-0.0419269,0.348162,0.201916,0.0648833,0.0864202,0.128948,0.0858199,0.134943,0.0400669
755,0.426016,4.10371,1.18322,4.24374,1.31587,0.505339,-0.113636,0.402192,0.278598,0.0912213,0.089569,0.125688,0.0780004,0.110544,0.0396924
756,0.355537,4.09346,1.13786,4.24508,1.25743,0.536056,0.0069304,0.479408,0.183917,0.0641427,0.0879724,0.103416,0.0646187,0.105458,0.0396492
757,0.415831,4.13093,1.15887,4.21153,1.28559,0.477253,-0.119915,0.423595,0.226811,0.0627809,0.08582,0.120361,0.0732424,0.110046,0.0399158
758,0.432363,4.08929,1.13792,4.18603,1.27473,0.490758,-0.0647412,0.571013,0.217857,0.0521851,0.0743453,0.126745,0.0663055,0.104612,0.0376609
759,0.534728,4.14204,1.17497,4.20527,1.27473,0.437605,-0.0959106,0.350774,0.212646,0.0669842,0.080032,0.124939,0.0686505,0.113991,0.0392377
760,0.576776,4.17931,1.21027,4.22396,1.28359,0.382141,-0.0234391,0.44265,0.287655,0.0826929,0.07891,0.186889,0.0778503,0.13246,0.040807
761,0.391933,4.17018,1.19068,4.21101,1.26239,0.490537,-0.0121284,0.41225,0.169336,0.0563868,0.0764761,0.0961379,0.0580144,0.0976916,0.0397289
762,0.420335,4.11829,1.15826,4.23132,1.26886,0.517705,-0.00626374,0.447126,0.144666,0.0592904,0.0761084,0.0960316,0.0727092,0.113438,0.0407968
763,0.498583,4.11404,1.17407,4.20634,1.21837,0.504176,0.0307227,0.438729,0.183672,0.0248123,0.0585004,0.0884943,0.0515953,0.0954982,0.0396601
764,0.452639,4.11384,1.15241,4.20621,1.24166,0.422862,-0.00671731,0.475283,0.228168,0.0738089,0.079467,0.118963,0.0654901,0.108439,0.0403764
765,0.42165,4.12809,1.16303,4.2256,1.26229,0.428662,-0.00691741,0.365637,0.189188,0.056057,0.0776377,0.127351,0.0702648,0.118646,0.0399385
766,0.368469,4.10432,1.16634,4.19771,1.31006,0.44208,0.0206237,0.333744,0.299028,0.0795726,0.0831012,0.131188,0.0680206,0.109387,0.0390718
767,0.473947,4.10604,1.16286,4.22266,1.28579,0.503681,-0.0354071,0.378972,0.257639,0.0532805,0.082804,0.118834,0.0612698,0.0962008,0.0393562
768,0.4222,4.12021,1.17006,4.225,1.2997,0.429001,-0.0478648,0.382033,0.170658,0.0639754,0.0802327,0.120436,0.0733599,0.122492,0.039972
769,0.470163,4.11543,1.16593,4.20688,1.25383,0.495128,0.0286923,0.388276,0.283076,0.0629849,0.0837767,0.141076,0.0744575,0.125666,0.0374541
770,0.449175,4.15394,1.19499,4.22073,1.25439,0.556359,0.0201467,0.417344,0.261335,0.0737437,0.0752351,0.125763,0.0727657,0.125682,0.0410122
771,0.476055,4.14428,1.1738,4.19084,1.26163,0.460442,-0.0320261,0.370564,0.217664,0.0559465,0.0802207,0.117253,0.0593257,0.10316,0.0393263
772,0.441392,4.15455,1.18981,4.19964,1.28035,0.526767,-0.0497699,0.405757,0.212456,0.0546855,0.0840383,0.127806,0.0862557,0.137067,0.0384649
773,0.437812,4.12333,1.16589,4.20873,1.28967,0.46555,-0.0858101,0.451315,0.351614,0.114372,0.103104,0.173407,0.092801,0.12856,0.039093
774,0.466183,4.10787,1.12436,4.22048,1.25066,0.447441,-0.0116628,0.342271,0.191266,0.046347,0.0688766,0.0930782,0.0522476,0.0839889,0.0405889
775,0.508534,4.13433,1.18614,4.1942,1.28446,0.412624,0.0662938,0.414115,0.139851,0.0775458,0.0938555,0.110533,0.0756984,0.109933,0.0413854
776,0.381207,4.12661,1.19116,4.22365,1.27733,0.470788,-0.0339778,0.413647,0.153528,0.0467787,0.0721781,0.108422,0.0669918,0.112247,0.0412099
777,0.376692,4.12765,1.17653,4.22069,1.31503,0.528157,0.00857393,0.413472,0.181931,0.0397215,0.0778712,0.0951193,0.0554227,0.0959181,0.0404194
778,0.454212,4.07694,1.16549,4.19192,1.2966,0.406115,0.0110728,0.405433,0.227045,0.0536849,0.0792438,0.108587,0.0627304,0.0958208,0.0395201
779,0.514881,4.1195,1.18928,4.18396,1.21578,0.496635,-0.00197394,0.358532,0.260103,0.0703168,0.0951285,0.166387,0.0854059,0.132593,0.0411101
780,0.394457,4.1076,1.13805,4.21377,1.33176,0.499368,-0.0537853,0.309018,0.206657,0.0674633,0.0909651,0.123738,0.0734516,0.108653,0.0396158
781,0.448197,4.14424,1.15436,4.1943,1.23405,0.402602,0.112518,0.393939,0.263687,0.0549547,0.0863017,0.127754,0.0762213,0.117337,0.0386099
782,0.351372,4.08351,1.11612,4.2041,1.30157,0.441131,-0.0654136,0.487487,0.243564,0.0774898,0.0850443,0.128787,0.0700456,0.10553,0.039877
783,0.43943,4.14992,1.19541,4.20483,1.25781,0.47111,-0.0395537,0.393793,0.207029,0.0558375,0.0779417,0.117623,0.0578027,0.0845786,0.0400754
784,0.423753,4.07108,1.15336,4.21507,1.31783,0.458571,-0.0341068,0.394575,0.165493,0.071046,0.075168,0.117775,0.0744394,0.114271,0.0415563
785,0.438566,4.1313,1.15471,4.18044,1.29816,0.475851,-0.00170344,0.518049,0.206554,0.0768343,0.0862671,0.117214,0.0728013,0.114399,0.0401481
786,0.544705,4.18057,1.22218,4.17551,1.27999,0.494706,-0.0348842,0.527386,0.178972,0.0790226,0.0823179,0.131082,0.0741595,0.121412,0.0413516
787,0.479287,4.12543,1.14718,4.21077,1.265,0.49165,-0.0534021,0.440835,0.239109,0.0631811,0.0890349,0.105222,0.0747165,0.118571,0.0389459
788,0.388097,4.13567,1.15199,4.19115,1.25574,0.421122,-0.0601329,0.472247,0.15947,0.0516455,0.0791062,0.0857705,0.056125,0.0915349,0.038668
789,0.522108,4.17718,1.21115,4.20169,1.24635,0.465655,-0.0858738,0.53285,0.242645,0.0920444,0.081557,0.129355,0.0699691,0.109692,0.0392677
790,0.495094,4.14565,1.2026,4.18538,1.21091,0.491357,-0.0620115,0.326989,0.2778,0.0683506,0.0790047,0.137289,0.0667119,0.106558,0.0385436
791,0.535871,4.13785,1.19805,4.21051,1.22275,0.44425,-0.0428099,0.442853,0.21065,0.0551439,0.0786972,0.111722,0.0683272,0.102618,0.0391375
792,0.489457,4.11375,1.17841,4.23091,1.2876,0.404101,-0.00698623,0.392848,0.147277,0.0590617,0.0669285,0.119274,0.0623214,0.101471,0.0415112
793,0.373333,4.08931,1.15403,4.19033,1.29418,0.493619,-0.148218,0.548456,0.137827,0.0541412,0.0844299,0.097794,0.0640979,0.106839,0.0397587
794,0.414585,4.11643,1.19536,4.19998,1.32663,0.517048,-0.112103,0.414434,0.13376,0.0622018,0.0822549,0.0905162,0.0689805,0.105299,0.0393974
795,0.42884,4.10283,1.15645,4.19894,1.28878,0.452406,-0.196076,0.479831,0.280148,0.0812929,0.0783929,0.137576,0.0700125,0.108765,0.0386142
796,0.451095,4.10968,1.17147,4.21248,1.3308,0.475809,-0.0441408,0.383001,0.27287,0.0868328,0.081291,0.115245,0.0762882,0.118552,0.0392156
797,0.501104,4.07727,1.14648,4.1832,1.32264,0.368847,-0.154423,0.295206,0.34958,0.12035,0.092784,0.198701,0.087922,0.141172,0.040828
798,0.6019,4.17175,1.21255,4.20883,1.27142,0.519998,-0.0544617,0.386802,0.360557,0.107477,0.0976509,0.182776,0.0892291,0.137049,0.040603
799,0.440452,4.10265,1.14229,4.16959,1.24243,0.43408,-0.0593026,0.364522,0.328841,0.0626255,0.0813133,0.137285,0.0631662,0.0981717,0.0402636
800,0.528999,4.11722,1.18573,4.23178,1.24765,0.477224,0.0121569,0.387862,0.175473,0.0562603,0.0857436,0.135391,0.0762879,0.120452,0.0405963
801,0.377626,4.11807,1.22518,4.23372,1.28136,0.589154,-0.0315902,0.588777,0.163141,0.0484524,0.0677185,0.113216,0.0741414,0.138314,0.03954
802,0.50974,4.12366,1.15563,4.18443,1.27703,0.410209,-0.00804948,0.400493,0.305872,0.0855879,0.0905121,0.137172,0.082463,0.119024,0.0390323
803,0.527837,4.09778,1.16809,4.19825,1.28482,0.468314,-0.0282173,0.398715,0.224793,0.0496714,0.0781181,0.113624,0.0657612,0.103703,0.0394682
804,0.467941,4.11362,1.13772,4.2025,1.23883,0.491649,-0.00872745,0.420708,0.252756,0.0591751,0.0695179,0.142834,0.0686663,0.113982,0.0396851
805,0.440759,4.14569,1.18045,4.21369,1.27948,0.58486,0.0201283,0.553535,0.194769,0.0708827,0.0822335,0.122776,0.076158,0.120793,0.0397036
806,0.41729,4.12262,1.18841,4.22295,1.31872,0.467922,0.0634205,0.445201,0.232175,0.0949182,0.100544,0.11801,0.0750473,0.103756,0.040347
807,0.479508,4.16739,1.20014,4.22865,1.21342,0.509074,-0.103089,0.46081,0.274381,0.06414,0.0764607,0.127628,0.0708083,0.119071,0.0413477
808,0.382287,4.11006,1.14916,4.2048,1.32534,0.467177,-0.041801,0.388521,0.199016,0.0512499,0.072379,0.0979246,0.0653007,0.103227,0.0405967
809,0.485598,4.13969,1.19777,4.2251,1.25298,0.543119,0.00642647,0.483934,0.215087,0.0552451,0.0765737,0.0936243,0.0525349,0.102997,0.0394223
810,0.428332,4.12234,1.19116,4.19681,1.31597,0.497696,0.0710165,0.35543,0.287049,0.111449,0.101747,0.140843,0.0805113,0.120436,0.0399357
811,0.469659,4.10395,1.13221,4.19315,1.31062,0.410828,-0.07566,0.397784,0.233784,0.0446614,0.0700896,0.113959,0.0605452,0.102982,0.0411357
812,0.515244,4.16532,1.21999,4.21607,1.228,0.464082,-0.0700427,0.417229,0.237786,0.056652,0.0763077,0.122655,0.0644073,0.106904,0.040915
813,0.432601,4.10251,1.17619,4.21559,1.30983,0.475676,-0.00732569,0.557828,0.157839,0.0387833,0.07227,0.081566,0.0634974,0.102032,0.0392647
814,0.50749,4.11246,1.15329,4.19789,1.32424,0.453098,7.54641e-4,0.372851,0.254657,0.0523455,0.080614,0.110818,0.0657311,0.104096,0.0415231
815,0.473855,4.09144,1.15287,4.22678,1.2746,0.447564,0.08582,0.524557,0.2584,0.0856347,0.0768796,0.165981,0.0710433,0.111941,0.0393265
816,0.426126,4.16547,1.17581,4.18799,1.29155,0.486749,0.00865008,0.277413,0.208189,0.085777,0.0899595,0.145531,0.0865236,0.135656,0.0411163
817,0.43997000000000003,4.15028,1.17717,4.22719,1.28888,0.453522,-0.092726,0.42233,0.284335,0.0595226,0.0734564,0.124231,0.0640521,0.113568,0.0408142
818,0.491349,4.13048,1.227,4.2125,1.29974,0.393877,-0.0311696,0.328682,0.256029,0.100324,0.0931127,0.174518,0.0988731,0.146146,0.0421697
819,0.421469,4.15208,1.1879,4.22259,1.28028,0.444911,0.0514604,0.300665,0.212171,0.0611841,0.0818388,0.0949259,0.0646591,0.106679,0.0406166
820,0.408547,4.11272,1.15472,4.19432,1.29354,0.490168,0.0176419,0.330387,0.195742,0.0655288,0.0858736,0.116386,0.0708325,0.107298,0.0406554
821,0.463018,4.10594,1.1552,4.21356,1.26056,0.479951,-0.0407794,0.46480900000000003,0.277239,0.0947908,0.0930347,0.131767,0.0777719,0.114923,0.0403916
822,0.360341,4.0818,1.18358,4.21285,1.35455,0.491585,-0.0576744,0.460348,0.22771,0.0954921,0.0972754,0.124643,0.0877149,0.12032,0.0378595
823,0.48728900000000003,4.13631,1.2396,4.22315,1.30121,0.511564,0.0871147,0.465891,0.202633,0.0933058,0.0960648,0.113595,0.0816859,0.112016,0.040159
824,0.517537,4.16397,1.17569,4.20139,1.21696,0.544621,0.0258827,0.413456,0.183951,0.0562708,0.0640042,0.126683,0.0674799,0.127832,0.0390673
825,0.537354,4.12658,1.19316,4.21719,1.26536,0.502696,-0.163611,0.529916,0.2691,0.0754454,0.0747727,0.145045,0.0736027,0.117711,0.0387694
826,0.484489,4.11007,1.20838,4.19104,1.25206,0.446575,0.0330027,0.416576,0.209043,0.0770757,0.0779408,0.154578,0.0719509,0.122348,0.0411407
827,0.410886,4.13181,1.19438,4.24283,1.28917,0.502813,-0.0584014,0.487138,0.305821,0.0814237,0.0868601,0.139781,0.0730849,0.121402,0.0390315
828,0.480886,4.16205,1.1755,4.20011,1.31196,0.414795,-0.0549579,0.29035,0.235977,0.0703337,0.0892468,0.124801,0.0717608,0.110567,0.0402083
829,0.352337,4.12624,1.16687,4.21791,1.30911,0.490109,-0.146228,0.35939,0.254817,0.0844602,0.0859262,0.147686,0.076812,0.127942,0.0417995
830,0.382283,4.14286,1.18567,4.20037,1.27279,0.463387,0.00549747,0.356558,0.21426,0.050729,0.0675575,0.0935036,0.0515254,0.0924996,0.0380541
831,0.49556,4.08965,1.14451,4.18116,1.31922,0.436501,-0.0448252,0.461739,0.242689,0.0796945,0.0878146,0.140316,0.0854471,0.136538,0.0404922
832,0.542331,4.14064,1.23002,4.19381,1.30603,0.529894,-0.047823,0.504275,0.146469,0.0581719,0.077838,0.118509,0.0705209,0.107566,0.0422981
833,0.470474,4.14765,1.1744,4.20744,1.30041,0.471203,-0.0831297,0.297403,0.214685,0.0348106,0.0811098,0.0916913,0.0669609,0.104373,0.0393945
834,0.449544,4.14318,1.20668,4.20595,1.28842,0.455748,0.0838609,0.370717,0.130136,0.035465000000000003,0.0660211,0.073519,0.0487091,0.0973207,0.0393531
835,0.417053,4.12231,1.23001,4.19236,1.29232,0.458412,-0.0991666,0.402499,0.178052,0.0700975,0.0837807,0.109738,0.0672738,0.105575,0.0403141
